x y z charge scale scaleCoul Type
 0 0 34.3989  15.5152  3.50555 -0.3256 1 1 17
 0 1 34.9148  15.3664  2.47732 0.6512 1 1 16
 0 2 35.4307  15.2175  1.44909 -0.3256 1 1 17
 1 0 10.2695  38.6526  26.8113 -0.3256 1 1 17
 1 1 10.7318  37.8284  27.4839 0.6512 1 1 16
 1 2 11.1941  37.0041  28.1566 -0.3256 1 1 17
 2 0 15.5213  4.51642  9.9898 -0.3256 1 1 17
 2 1 14.8768  4.22803  9.06945 0.6512 1 1 16
 2 2 14.2322  3.93964  8.1491 -0.3256 1 1 17
 3 0 6.47866  16.4322  4.57461 -0.3256 1 1 17
 3 1 6.56692  15.3635  5.01704 0.6512 1 1 16
 3 2 6.65518  14.2948  5.45948 -0.3256 1 1 17
 4 0 25.0651  4.05606  11.8471 -0.3256 1 1 17
 4 1 25.2995  4.91915  11.1083 0.6512 1 1 16
 4 2 25.5339  5.78224  10.3696 -0.3256 1 1 17
 5 0 30.5912  9.31551  13.7835 -0.3256 1 1 17
 5 1 30.0722  10.1254  13.1352 0.6512 1 1 16
 5 2 29.5532  10.9353  12.4869 -0.3256 1 1 17
 6 0 25.5665  15.3171  18.642 -0.3256 1 1 17
 6 1 25.0671  14.6888  17.8045 0.6512 1 1 16
 6 2 24.5676  14.0605  16.967 -0.3256 1 1 17
 7 0 22.4231  25.3087  10.4045 -0.3256 1 1 17
 7 1 21.787  25.0822  11.3477 0.6512 1 1 16
 7 2 21.1508  24.8558  12.2909 -0.3256 1 1 17
 8 0 9.27897  15.3928  15.225 -0.3256 1 1 17
 8 1 8.86474  15.4117  16.3083 0.6512 1 1 16
 8 2 8.4505  15.4305  17.3917 -0.3256 1 1 17
 9 0 29.9798  19.0281  11.7149 -0.3256 1 1 17
 9 1 29.8674  18.8732  12.859 0.6512 1 1 16
 9 2 29.7551  18.7182  14.0031 -0.3256 1 1 17
 10 0 21.5589  4.60984  23.925 -0.3256 1 1 17
 10 1 20.7911  5.21285  23.2985 0.6512 1 1 16
 10 2 20.0233  5.81586  22.6721 -0.3256 1 1 17
 11 0 16.3052  24.9932  8.97054 -0.3256 1 1 17
 11 1 15.3944  25.1412  8.2676 0.6512 1 1 16
 11 2 14.4836  25.2892  7.56466 -0.3256 1 1 17
 12 0 33.8145  26.0002  7.74303 -0.3256 1 1 17
 12 1 34.0401  24.871  7.8825 0.6512 1 1 16
 12 2 34.2656  23.7417  8.02198 -0.3256 1 1 17
 13 0 9.63088  24.4798  13.0471 -0.3256 1 1 17
 13 1 9.93997  25.5782  13.2556 0.6512 1 1 16
 13 2 10.2491  26.6767  13.4641 -0.3256 1 1 17
 14 0 29.1636  0.831415  1.32702 -0.3256 1 1 17
 14 1 29.6818  0.406966  0.379968 0.6512 1 1 16
 14 2 30.2  -0.0174829  -0.567088 -0.3256 1 1 17
 15 0 9.40025  37.2386  12.9349 -0.3256 1 1 17
 15 1 9.40009  36.1032  12.6972 0.6512 1 1 16
 15 2 9.39993  34.9678  12.4595 -0.3256 1 1 17
 16 0 40.2854  35.7715  17.076 -0.3256 1 1 17
 16 1 41.4281  35.7054  17.2643 0.6512 1 1 16
 16 2 42.5708  35.6393  17.4527 -0.3256 1 1 17
 17 0 20.8073  28.7641  19.2997 -0.3256 1 1 17
 17 1 20.4212  29.3832  20.2016 0.6512 1 1 16
 17 2 20.0352  30.0022  21.1035 -0.3256 1 1 17
 18 0 30.9064  24.1265  0.18653 -0.3256 1 1 17
 18 1 29.9247  24.3003  -0.406371 0.6512 1 1 16
 18 2 28.9429  24.4742  -0.999271 -0.3256 1 1 17
