x y z charge scale scaleCoul Type
 0 0 3.52247  9.10234  20.258 0 1 1 103
 0 1 3.75764  9.20641  19.1381 0 1 1 102
 0 2 3.99282  9.31048  18.0183 0 1 1 103
 1 0 4.79609  16.1273  8.68629 0 1 1 103
 1 1 4.99794  17.1412  9.18787 0 1 1 102
 1 2 5.1998  18.155  9.68945 0 1 1 103
 2 0 17.2794  22.6774  18.2026 0 1 1 103
 2 1 17.8282  23.6806  18.0908 0 1 1 102
 2 2 18.377  24.6839  17.9791 0 1 1 103
 3 0 14.7537  17.3992  19.4374 0 1 1 103
 3 1 15.5509  17.72  20.2001 0 1 1 102
 3 2 16.3481  18.0408  20.9628 0 1 1 103
 4 0 4.83891  21.0152  19.9254 0 1 1 103
 4 1 3.84498  20.705  20.4113 0 1 1 102
 4 2 2.85104  20.3948  20.8971 0 1 1 103
 5 0 5.86127  13.9376  6.69721 0 1 1 103
 5 1 6.13682  12.8707  6.3716 0 1 1 102
 5 2 6.41238  11.8038  6.04599 0 1 1 103
 6 0 3.49535  15.8037  19.2144 0 1 1 103
 6 1 4.09632  16.003  20.1732 0 1 1 102
 6 2 4.69728  16.2023  21.132 0 1 1 103
 7 0 19.4056  16.3998  7.88992 0 1 1 103
 7 1 20.4375  16.5428  7.40531 0 1 1 102
 7 2 21.4695  16.6859  6.9207 0 1 1 103
 8 0 5.41823  15.586  3.04678 0 1 1 103
 8 1 4.52891  15.983  3.65646 0 1 1 102
 8 2 3.6396  16.38  4.26615 0 1 1 103
 9 0 7.64147  3.37765  19.2562 0 1 1 103
 9 1 6.58324  3.69004  18.9356 0 1 1 102
 9 2 5.52501  4.00243  18.615 0 1 1 103
 10 0 6.73786  3.24983  15.6144 0 1 1 103
 10 1 7.79653  3.44906  16.0141 0 1 1 102
 10 2 8.85521  3.64828  16.4137 0 1 1 103
 11 0 5.92601  11.9932  18.7252 0 1 1 103
 11 1 5.87033  13.1204  18.5095 0 1 1 102
 11 2 5.81464  14.2476  18.2938 0 1 1 103
 12 0 18.0231  6.16674  23.8679 0 1 1 103
 12 1 18.6714  5.6097  23.1 0 1 1 102
 12 2 19.3197  5.05266  22.3321 0 1 1 103
 13 0 19.0811  16.0384  21.5069 0 1 1 103
 13 1 20.1487  15.9001  21.1054 0 1 1 102
 13 2 21.2164  15.7619  20.7038 0 1 1 103
 14 0 9.24935  17.8033  19.0918 0 1 1 103
 14 1 8.89514  17.1504  19.9684 0 1 1 102
 14 2 8.54093  16.4974  20.845 0 1 1 103
 15 0 9.52413  21.231  18.2936 0 1 1 103
 15 1 9.08613  21.0359  17.2494 0 1 1 102
 15 2 8.64812  20.8409  16.2052 0 1 1 103
 16 0 4.1798  3.99881  2.82875 0 1 1 103
 16 1 3.74612  3.75523  3.86451 0 1 1 102
 16 2 3.31245  3.51166  4.90027 0 1 1 103
 17 0 13.0456  5.78072  6.17592 0 1 1 103
 17 1 11.9935  6.23508  6.09329 0 1 1 102
 17 2 10.9414  6.68944  6.01066 0 1 1 103
 18 0 6.59529  6.55509  13.993 0 1 1 103
 18 1 5.60721  6.35671  14.5449 0 1 1 102
 18 2 4.61912  6.15833  15.0967 0 1 1 103
 19 0 20.276  3.81293  4.97139 0 1 1 103
 19 1 19.7603  3.91338  3.94956 0 1 1 102
