x y z charge scale scaleCoul Type
 0 0 8.45689  1.12429  8.88658 2.05 1 1 14
 0 1 6.14996  0.5516  10.8496 2.05 1 1 14
 0 2 5.58834  1.21921  0.41755 2.05 1 1 14
 0 3 2.44569  1.25324  0.357326 2.05 1 1 14
 0 4 1.42717  0.541651  10.9003 2.05 1 1 14
 0 5 3.7323  1.17325  8.99097 2.05 1 1 14
 0 6 8.4623  16.4664  9.00435 2.05 1 1 14
 0 7 6.16237  17.3089  10.9007 2.05 1 1 14
 0 8 5.51686  16.4607  0.416077 2.05 1 1 14
 0 9 2.41425  16.4545  0.39868 2.05 1 1 14
 0 10 1.41035  17.3048  10.9473 2.05 1 1 14
 0 11 3.74532  16.4511  9.10941 2.05 1 1 14
 0 12 7.4602  1.06261  10.1149 -1.025 1 1 13
 0 13 6.17478  1.16807  12.3271 -1.025 1 1 13
 0 14 4.01842  1.17802  0.386769 -1.025 1 1 13
 0 15 1.94013  1.21583  12.2374 -1.025 1 1 13
 0 16 2.30053  1.07654  9.68528 -1.025 1 1 13
 0 17 4.87536  1.10041  10.0908 -1.025 1 1 13
 0 18 7.49223  16.7928  10.2086 -1.025 1 1 13
 0 19 6.17679  16.8107  12.4087 -1.025 1 1 13
 0 20 3.96436  16.8067  0.38543 -1.025 1 1 13
 0 21 1.822  16.6873  12.3431 -1.025 1 1 13
 0 22 2.34057  16.7589  9.77762 -1.025 1 1 13
 0 23 4.90139  16.7271  10.1416 -1.025 1 1 13
 0 24 6.1007  18.8842  10.8857 -1.025 1 1 13
 0 25 1.53769  18.8662  11.0155 -1.025 1 1 13
 0 26 8.33115  2.53911  8.16898 -1.025 1 1 13
 0 27 8.18099  19.8652  7.84779 -1.025 1 1 13
 0 28 8.04884  17.2843  7.70995 -1.025 1 1 13
 0 29 3.77615  2.58289  8.24928 -1.025 1 1 13
 0 30 3.88427  0.0139293  7.92006 -1.025 1 1 13
 0 31 3.90629  17.33  7.77552 -1.025 1 1 13
 0 32 19.9479  0.99893  10.5993 -1.025 1 1 13
 0 33 19.9419  16.8584  10.602 -1.025 1 1 13
 0 34 8.39322  14.9243  8.64542 -1.025 1 1 13
 0 35 3.77214  14.9243  8.64809 -1.025 1 1 13
 0 36 5.77234  14.9243  0.774876 -1.025 1 1 13
 0 37 2.17239  14.9243  0.817701 -1.025 1 1 13
 0 38 1.55411  18.7747  2.19508 2.05 1 1 14
 0 39 3.86104  19.3474  4.1581 2.05 1 1 14
 0 40 4.42266  18.6798  7.10905 2.05 1 1 14
 0 41 7.56531  18.6458  7.04883 2.05 1 1 14
 0 42 8.58383  19.3573  4.20882 2.05 1 1 14
 0 43 6.2787  18.7258  2.29947 2.05 1 1 14
 0 44 1.5487  3.43258  2.31285 2.05 1 1 14
 0 45 3.84863  2.59005  4.20922 2.05 1 1 14
 0 46 4.49414  3.43835  7.10758 2.05 1 1 14
 0 47 7.59675  3.44452  7.09018 2.05 1 1 14
 0 48 8.60065  2.59423  4.25579 2.05 1 1 14
 0 49 6.26568  3.4479  2.41791 2.05 1 1 14
 0 50 2.5508  18.8364  3.42337 -1.025 1 1 13
 0 51 3.83622  18.7309  5.63558 -1.025 1 1 13
 0 52 5.99258  18.721  7.07827 -1.025 1 1 13
 0 53 8.07087  18.6832  5.54592 -1.025 1 1 13
 0 54 7.71047  18.8225  2.99378 -1.025 1 1 13
 0 55 5.13564  18.7986  3.39928 -1.025 1 1 13
 0 56 2.51877  3.10623  3.51705 -1.025 1 1 13
 0 57 3.83421  3.08832  5.71722 -1.025 1 1 13
 0 58 6.04664  3.0923  7.07693 -1.025 1 1 13
 0 59 8.189  3.2117  5.65164 -1.025 1 1 13
 0 60 7.67043  3.14006  3.08612 -1.025 1 1 13
 0 61 5.10961  3.1719  3.45014 -1.025 1 1 13
 0 62 3.9103  1.01485  4.19423 -1.025 1 1 13
 0 63 8.47331  1.03276  4.32405 -1.025 1 1 13
 0 64 1.67985  17.3599  1.47748 -1.025 1 1 13
 0 65 1.83001  0.0338283  1.15629 -1.025 1 1 13
 0 66 1.96216  2.61473  1.01845 -1.025 1 1 13
 0 67 6.23485  17.3161  1.55778 -1.025 1 1 13
 0 68 6.12673  19.8851  1.22856 -1.025 1 1 13
 0 69 6.10471  2.56896  1.08402 -1.025 1 1 13
 0 70 10.0851  18.9001  3.90784 -1.025 1 1 13
 0 71 10.0911  3.04057  3.91051 -1.025 1 1 13
 0 72 1.61778  4.97475  1.95392 -1.025 1 1 13
 0 73 6.23886  4.97475  1.95659 -1.025 1 1 13
