x y z charge scale scaleCoul Type
 0 0 13.944  29.7566  22.0236 -0.35 1 1 1
 0 1 14.7197  30.4713  22.5066 0.7 1 1 0
 0 2 15.4953  31.1859  22.9896 -0.35 1 1 1
 1 0 21.5138  18.6964  31.4157 -0.35 1 1 1
 1 1 20.9679  18.4841  32.417 0.7 1 1 0
 1 2 20.422  18.2717  33.4183 -0.35 1 1 1
 2 0 13.2099  20.43  22.6801 -0.35 1 1 1
 2 1 13.6433  20.2119  21.6265 0.7 1 1 0
 2 2 14.0767  19.9938  20.5728 -0.35 1 1 1
 3 0 21.7245  5.63819  0.472253 -0.35 1 1 1
 3 1 20.9236  4.80135  0.534666 0.7 1 1 0
 3 2 20.1227  3.96451  0.597078 -0.35 1 1 1
 4 0 11.2907  17.1219  29.7005 -0.35 1 1 1
 4 1 10.3773  17.8143  29.5221 0.7 1 1 0
 4 2 9.46389  18.5068  29.3437 -0.35 1 1 1
 5 0 33.6329  23.5016  15.0301 -0.35 1 1 1
 5 1 32.4958  23.711  15.123 0.7 1 1 0
 5 2 31.3586  23.9205  15.2158 -0.35 1 1 1
 6 0 8.19496  32.0535  14.1528 -0.35 1 1 1
 6 1 9.1926  32.0968  13.5625 0.7 1 1 0
 6 2 10.1902  32.1401  12.9722 -0.35 1 1 1
 7 0 18.5344  26.3322  2.12009 -0.35 1 1 1
 7 1 18.5409  25.4876  2.91511 0.7 1 1 0
 7 2 18.5474  24.6429  3.71014 -0.35 1 1 1
 8 0 31.3144  12.4566  0.266223 -0.35 1 1 1
 8 1 31.0599  13.4953  0.715716 0.7 1 1 0
 8 2 30.8054  14.5339  1.16521 -0.35 1 1 1
 9 0 -0.323612  11.468  0.674767 -0.35 1 1 1
 9 1 0.669294  11.8144  0.18515 0.7 1 1 0
 9 2 1.6622  12.1608  -0.304466 -0.35 1 1 1
 10 0 29.8941  1.45871  36.1365 -0.35 1 1 1
 10 1 31.032  1.68158  36.1681 0.7 1 1 0
 10 2 32.17  1.90444  36.1998 -0.35 1 1 1
 11 0 4.5463  11.067  37.7535 -0.35 1 1 1
 11 1 4.70094  11.4085  36.6557 0.7 1 1 0
 11 2 4.85557  11.7499  35.558 -0.35 1 1 1
 12 0 13.772  8.06581  8.40432 -0.35 1 1 1
 12 1 13.7614  7.32344  7.51305 0.7 1 1 0
 12 2 13.7507  6.58106  6.62178 -0.35 1 1 1
 13 0 8.27914  33.908  5.81708 -0.35 1 1 1
 13 1 8.39329  33.5896  4.70748 0.7 1 1 0
 13 2 8.50744  33.2712  3.59789 -0.35 1 1 1
 14 0 26.0567  35.5804  29.7746 -0.35 1 1 1
 14 1 25.4806  36.5858  29.7205 0.7 1 1 0
 14 2 24.9045  37.5912  29.6665 -0.35 1 1 1
 15 0 24.7557  11.8628  32.7991 -0.35 1 1 1
 15 1 25.5579  11.6379  31.9919 0.7 1 1 0
 15 2 26.36  11.4129  31.1847 -0.35 1 1 1
 16 0 21.4044  37.1581  11.9163 -0.35 1 1 1
 16 1 20.596  36.4498  11.4799 0.7 1 1 0
 16 2 19.7877  35.7416  11.0434 -0.35 1 1 1
 17 0 8.33924  11.3506  36.4499 -0.35 1 1 1
 17 1 7.97525  10.7611  37.3803 0.7 1 1 0
 17 2 7.61126  10.1716  38.3106 -0.35 1 1 1
 18 0 9.45056  34.6641  11.3131 -0.35 1 1 1
 18 1 10.4675  34.6195  10.7568 0.7 1 1 0
 18 2 11.4844  34.5748  10.2005 -0.35 1 1 1
 19 0 11.2879  28.6026  21.6317 -0.35 1 1 1
 19 1 12.0031  27.6925  21.7069 0.7 1 1 0
 19 2 12.7184  26.7823  21.7822 -0.35 1 1 1
 20 0 20.4834  28.055  31.3047 -0.35 1 1 1
 20 1 20.124  27.3274  32.1336 0.7 1 1 0
 20 2 19.7645  26.5999  32.9626 -0.35 1 1 1
 21 0 2.52232  16.7855  28.3902 -0.35 1 1 1
 21 1 1.52826  16.7838  27.7923 0.7 1 1 0
 21 2 0.53419  16.7822  27.1945 -0.35 1 1 1
 22 0 27.5641  17.5222  28.1879 -0.35 1 1 1
 22 1 28.6835  17.2238  28.1287 0.7 1 1 0
 22 2 29.8029  16.9254  28.0695 -0.35 1 1 1
 23 0 22.2926  10.9042  12.5912 -0.35 1 1 1
 23 1 22.0851  11.915  13.1211 0.7 1 1 0
 23 2 21.8777  12.9258  13.651 -0.35 1 1 1
 24 0 16.0683  9.37558  7.49091 -0.35 1 1 1
 24 1 17.0349  9.85123  7.92099 0.7 1 1 0
 24 2 18.0016  10.3269  8.35106 -0.35 1 1 1
 25 0 6.54887  35.1928  12.4157 -0.35 1 1 1
 25 1 7.37553  35.4536  13.1865 0.7 1 1 0
 25 2 8.20218  35.7144  13.9574 -0.35 1 1 1
 26 0 22.8273  36.688  31.6471 -0.35 1 1 1
 26 1 23.1423  37.7792  31.8828 0.7 1 1 0
 26 2 23.4573  38.8705  32.1186 -0.35 1 1 1
 27 0 4.73303  18.4555  32.8127 -0.35 1 1 1
 27 1 5.64916  18.3998  32.1034 0.7 1 1 0
 27 2 6.56529  18.3442  31.394 -0.35 1 1 1
 28 0 33.0316  3.43494  25.2771 -0.35 1 1 1
 28 1 32.8975  3.99399  24.2696 0.7 1 1 0
 28 2 32.7633  4.55303  23.2621 -0.35 1 1 1
 29 0 15.4465  0.1463  28.6955 -0.35 1 1 1
 29 1 15.8657  0.753255  27.8003 0.7 1 1 0
 29 2 16.2849  1.36021  26.905 -0.35 1 1 1
 30 0 18.6673  35.4328  1.81982 -0.35 1 1 1
 30 1 18.7529  34.3102  1.54054 0.7 1 1 0
 30 2 18.8386  33.1875  1.26125 -0.35 1 1 1
 31 0 13.401  15.8702  34.9241 -0.35 1 1 1
 31 1 14.3686  15.5386  34.377 0.7 1 1 0
 31 2 15.3362  15.2069  33.8298 -0.35 1 1 1
 32 0 -0.0699049  18.9365  31.1129 -0.35 1 1 1
 32 1 -0.0745858  17.847  30.7148 0.7 1 1 0
 32 2 -0.0792667  16.7574  30.3166 -0.35 1 1 1
 33 0 7.27388  2.01444  13.5832 -0.35 1 1 1
 33 1 7.98763  2.92868  13.6015 0.7 1 1 0
 33 2 8.70138  3.84291  13.6199 -0.35 1 1 1
 34 0 7.92601  13.3174  20.7105 -0.35 1 1 1
 34 1 7.69802  12.4052  21.3897 0.7 1 1 0
 34 2 7.47002  11.4929  22.0689 -0.35 1 1 1
 35 0 25.3099  32.1341  9.48678 -0.35 1 1 1
 35 1 24.5508  31.3685  9.91481 0.7 1 1 0
 35 2 23.7916  30.6029  10.3428 -0.35 1 1 1
 36 0 31.6409  13.7045  25.4895 -0.35 1 1 1
 36 1 31.6898  13.1778  26.5219 0.7 1 1 0
 36 2 31.7386  12.6511  27.5543 -0.35 1 1 1
 37 0 35.2255  2.17416  35.9803 -0.35 1 1 1
 37 1 34.8168  3.24124  36.18 0.7 1 1 0
 37 2 34.4081  4.30833  36.3797 -0.35 1 1 1
 38 0 18.8866  6.41245  24.5208 -0.35 1 1 1
 38 1 19.5451  5.56464  24.0812 0.7 1 1 0
 38 2 20.2036  4.71683  23.6417 -0.35 1 1 1
 39 0 25.44  25.7561  28.5435 -0.35 1 1 1
 39 1 25.7341  24.6664  28.811 0.7 1 1 0
 39 2 26.0282  23.5766  29.0784 -0.35 1 1 1
 40 0 16.1992  1.50811  5.76927 -0.35 1 1 1
 40 1 17.0976  2.15104  6.12306 0.7 1 1 0
 40 2 17.996  2.79398  6.47685 -0.35 1 1 1
 41 0 28.579  20.2536  20.7515 -0.35 1 1 1
 41 1 29.2556  21.0756  21.212 0.7 1 1 0
 41 2 29.9321  21.8976  21.6726 -0.35 1 1 1
 42 0 4.58546  2.09086  1.68067 -0.35 1 1 1
 42 1 5.4144  2.0214  0.872201 0.7 1 1 0
 42 2 6.24335  1.95195  0.0637271 -0.35 1 1 1
 43 0 17.746  0.605714  9.70422 -0.35 1 1 1
 43 1 16.9426  0.293613  10.4805 0.7 1 1 0
 43 2 16.1391  -0.0184873  11.2569 -0.35 1 1 1
 44 0 3.06517  11.3085  31.8501 -0.35 1 1 1
 44 1 2.86318  11.8947  32.8305 0.7 1 1 0
 44 2 2.66119  12.4809  33.8109 -0.35 1 1 1
 45 0 6.47272  11.4998  31.4573 -0.35 1 1 1
 45 1 7.0444  10.531  31.174 0.7 1 1 0
 45 2 7.61607  9.56226  30.8907 -0.35 1 1 1
 46 0 15.3464  11.231  3.91266 -0.35 1 1 1
 46 1 14.7199  11.5979  3.00798 0.7 1 1 0
 46 2 14.0934  11.9649  2.10329 -0.35 1 1 1
 47 0 26.0136  12.244  24.9439 -0.35 1 1 1
 47 1 25.6348  11.5967  25.8288 0.7 1 1 0
 47 2 25.2559  10.9494  26.7137 -0.35 1 1 1
 48 0 21.0844  29.1773  3.26385 -0.35 1 1 1
 48 1 20.8721  30.3163  3.2078 0.7 1 1 0
 48 2 20.6597  31.4553  3.15174 -0.35 1 1 1
 49 0 9.8309  27.667  29.5268 -0.35 1 1 1
 49 1 9.09768  27.0082  30.1383 0.7 1 1 0
 49 2 8.36445  26.3493  30.7497 -0.35 1 1 1
 50 0 33.5891  16.2688  26.8801 -0.35 1 1 1
 50 1 33.9212  16.4957  25.7921 0.7 1 1 0
 50 2 34.2533  16.7225  24.704 -0.35 1 1 1
 51 0 12.6947  37.8874  31.0085 -0.35 1 1 1
 51 1 12.2408  38.9262  30.7625 0.7 1 1 0
 51 2 11.787  39.965  30.5166 -0.35 1 1 1
 52 0 20.3797  24.7674  22.6678 -0.35 1 1 1
 52 1 19.7953  24.4913  21.7046 0.7 1 1 0
 52 2 19.211  24.2151  20.7413 -0.35 1 1 1
 53 0 5.86505  8.88981  22.3592 -0.35 1 1 1
 53 1 4.91651  8.22217  22.3484 0.7 1 1 0
 53 2 3.96796  7.55453  22.3376 -0.35 1 1 1
 54 0 9.26648  26.2959  19.9285 -0.35 1 1 1
 54 1 9.60483  26.7399  18.9117 0.7 1 1 0
 54 2 9.94318  27.184  17.8948 -0.35 1 1 1
 55 0 14.1661  5.70121  21.1734 -0.35 1 1 1
 55 1 13.894  5.21758  20.1548 0.7 1 1 0
 55 2 13.6219  4.73396  19.1362 -0.35 1 1 1
 56 0 34.066  25.8288  33.0155 -0.35 1 1 1
 56 1 34.4629  25.0463  32.2567 0.7 1 1 0
 56 2 34.8599  24.2639  31.4979 -0.35 1 1 1
 57 0 17.8665  17.7881  7.61576 -0.35 1 1 1
 57 1 18.0478  18.5756  8.448 0.7 1 1 0
 57 2 18.229  19.3631  9.28023 -0.35 1 1 1
 58 0 2.54016  4.64073  17.0451 -0.35 1 1 1
 58 1 2.46438  5.77887  16.8341 0.7 1 1 0
 58 2 2.3886  6.917  16.6232 -0.35 1 1 1
 59 0 25.786  26.3335  34.8776 -0.35 1 1 1
 59 1 24.8011  25.737  34.7377 0.7 1 1 0
 59 2 23.8161  25.1404  34.5977 -0.35 1 1 1
 60 0 19.4061  25.526  17.864 -0.35 1 1 1
 60 1 20.1949  24.6757  17.842 0.7 1 1 0
 60 2 20.9836  23.8254  17.8201 -0.35 1 1 1
 61 0 0.721229  35.2851  8.34528 -0.35 1 1 1
 61 1 0.254553  34.3331  7.87464 0.7 1 1 0
 61 2 -0.212123  33.3811  7.404 -0.35 1 1 1
 62 0 21.5398  24.0943  9.73763 -0.35 1 1 1
 62 1 22.4294  24.4696  9.0946 0.7 1 1 0
 62 2 23.3189  24.8449  8.45158 -0.35 1 1 1
 63 0 22.8409  3.82438  11.8108 -0.35 1 1 1
 63 1 21.875  3.22479  12.0411 0.7 1 1 0
