x y z charge scale scaleCoul Type
 0 0 14.9891  21.8083  21.2854 -0.3256 1 1 17
 0 1 14.5152  21.644  22.3313 0.6512 1 1 16
 0 2 14.0413  21.4797  23.3773 -0.3256 1 1 17
 1 0 21.5683  3.95443  27.7306 -0.3256 1 1 17
 1 1 22.3148  4.79111  27.4335 0.6512 1 1 16
 1 2 23.0613  5.6278  27.1364 -0.3256 1 1 17
 2 0 2.82656  12.6368  0.110004 -0.3256 1 1 17
 2 1 2.13003  12.0731  0.846683 0.6512 1 1 16
 2 2 1.4335  11.5094  1.58336 -0.3256 1 1 17
 3 0 14.7187  1.61934  29.2534 -0.3256 1 1 17
 3 1 15.6245  1.65309  29.9772 0.6512 1 1 16
 3 2 16.5303  1.68684  30.7011 -0.3256 1 1 17
 4 0 25.2941  38.5042  31.4684 -0.3256 1 1 17
 4 1 25.2104  37.4422  31.0094 0.6512 1 1 16
 4 2 25.1267  36.3801  30.5504 -0.3256 1 1 17
 5 0 37.7778  15.2232  2.13779 -0.3256 1 1 17
 5 1 37.2813  14.9658  1.12152 0.6512 1 1 16
 5 2 36.7848  14.7083  0.10524 -0.3256 1 1 17
 6 0 2.99863  20.2472  1.37522 -0.3256 1 1 17
 6 1 2.22957  21.0373  1.01479 0.6512 1 1 16
 6 2 1.4605  21.8274  0.654351 -0.3256 1 1 17
 7 0 17.9651  19.0376  30.7858 -0.3256 1 1 17
 7 1 17.4391  19.5069  29.8646 0.6512 1 1 16
 7 2 16.9132  19.9763  28.9433 -0.3256 1 1 17
 8 0 0.819872  22.747  16.9767 -0.3256 1 1 17
 8 1 1.19515  23.3675  17.8821 0.6512 1 1 16
 8 2 1.57042  23.988  18.7875 -0.3256 1 1 17
 9 0 16.0249  16.7279  15.2632 -0.3256 1 1 17
 9 1 16.7665  17.5928  15.4814 0.6512 1 1 16
 9 2 17.5081  18.4576  15.6996 -0.3256 1 1 17
 10 0 0.290838  15.4395  14.6348 -0.3256 1 1 17
 10 1 1.32518  15.2148  15.1094 0.6512 1 1 16
 10 2 2.35952  14.9901  15.584 -0.3256 1 1 17
 11 0 22.9214  9.676  16.5961 -0.3256 1 1 17
 11 1 23.713  10.1216  15.8747 0.6512 1 1 16
 11 2 24.5046  10.5671  15.1532 -0.3256 1 1 17
 12 0 10.3669  33.3238  5.50306 -0.3256 1 1 17
 12 1 10.1288  32.3168  6.0274 0.6512 1 1 16
 12 2 9.89078  31.3099  6.55174 -0.3256 1 1 17
 13 0 6.61293  13.5829  35.0497 -0.3256 1 1 17
 13 1 6.79534  14.699  35.3078 0.6512 1 1 16
 13 2 6.97774  15.8151  35.5659 -0.3256 1 1 17
 14 0 20.1447  11.5746  23.2469 -0.3256 1 1 17
 14 1 20.9656  11.4248  24.0527 0.6512 1 1 16
 14 2 21.7864  11.275  24.8586 -0.3256 1 1 17
 15 0 12.7423  0.163462  13.5515 -0.3256 1 1 17
 15 1 13.2309  1.21548  13.5619 0.6512 1 1 16
 15 2 13.7196  2.2675  13.5723 -0.3256 1 1 17
 16 0 25.7311  31.8318  16.0728 -0.3256 1 1 17
 16 1 25.3123  31.8869  17.1531 0.6512 1 1 16
 16 2 24.8934  31.9419  18.2334 -0.3256 1 1 17
 17 0 26.4187  35.7977  12.7208 -0.3256 1 1 17
 17 1 26.5268  36.923  12.9809 0.6512 1 1 16
 17 2 26.6349  38.0483  13.241 -0.3256 1 1 17
 18 0 7.78977  12.4384  38.0767 -0.3256 1 1 17
 18 1 7.33815  11.4654  37.6352 0.6512 1 1 16
 18 2 6.88654  10.4924  37.1937 -0.3256 1 1 17
 19 0 11.9472  26.6235  32.931 -0.3256 1 1 17
 19 1 10.999  26.0951  33.3399 0.6512 1 1 16
 19 2 10.0508  25.5666  33.7489 -0.3256 1 1 17
 20 0 21.5409  27.6027  37.9884 -0.3256 1 1 17
 20 1 22.4459  27.7342  38.702 0.6512 1 1 16
 20 2 23.351  27.8656  39.4155 -0.3256 1 1 17
 21 0 32.8372  0.548007  8.98664 -0.3256 1 1 17
 21 1 33.7441  -0.0305458  8.55257 0.6512 1 1 16
 21 2 34.651  -0.609099  8.1185 -0.3256 1 1 17
 22 0 0.345899  34.0289  5.6633 -0.3256 1 1 17
 22 1 0.194517  35.1005  6.08098 0.6512 1 1 16
 22 2 0.0431353  36.172  6.49867 -0.3256 1 1 17
 23 0 26.159  35.3195  15.4678 -0.3256 1 1 17
 23 1 25.9252  35.058  16.5735 0.6512 1 1 16
 23 2 25.6914  34.7965  17.6792 -0.3256 1 1 17
 24 0 13.9069  0.242507  33.6024 -0.3256 1 1 17
 24 1 13.5992  0.254006  34.7208 0.6512 1 1 16
 24 2 13.2916  0.265506  35.8392 -0.3256 1 1 17
 25 0 23.5511  30.8949  0.271525 -0.3256 1 1 17
 25 1 22.6235  31.57  0.442773 0.6512 1 1 16
 25 2 21.6959  32.2452  0.614021 -0.3256 1 1 17
 26 0 29.1461  22.7154  18.3356 -0.3256 1 1 17
 26 1 27.9895  22.6311  18.3627 0.6512 1 1 16
 26 2 26.8329  22.5469  18.3898 -0.3256 1 1 17
 27 0 12.2171  29.4166  22.5974 -0.3256 1 1 17
 27 1 11.3217  28.9215  22.0508 0.6512 1 1 16
 27 2 10.4263  28.4263  21.5043 -0.3256 1 1 17
 28 0 14.3383  8.3783  2.24428 -0.3256 1 1 17
 28 1 14.0585  9.01866  1.31839 0.6512 1 1 16
 28 2 13.7788  9.65902  0.392497 -0.3256 1 1 17
 29 0 4.71964  11.4455  16.8112 -0.3256 1 1 17
 29 1 4.77306  11.7572  17.9273 0.6512 1 1 16
 29 2 4.82649  12.0689  19.0434 -0.3256 1 1 17
 30 0 11.2393  11.8257  11.1177 -0.3256 1 1 17
 30 1 11.154  12.5393  10.2072 0.6512 1 1 16
 30 2 11.0686  13.253  9.2967 -0.3256 1 1 17
 31 0 23.7821  12.0101  28.3303 -0.3256 1 1 17
 31 1 24.0516  12.6589  27.4073 0.6512 1 1 16
 31 2 24.3212  13.3076  26.4842 -0.3256 1 1 17
