x y z charge scale scaleCoul Type
 0 0 0.968648  7.15295  0.166074 -0.210468 1 1 2
 0 1 -0.968055  3.43203  6.27799 -0.210468 1 1 2
 0 2 -1.45809  4.66468  5.82574 -0.143896 1 1 2
 0 3 -1.32269  11.3195  6.11178 -0.210468 1 1 2
 0 4 3.26  4.08717  6.74742 -0.210468 1 1 2
 0 5 -1.77233  -0.337087  10.7702 0.625836 1 1 2
 0 6 0.518777  -1.63975  7.3492 0.624562 1 1 2
 0 7 2.81021  1.97447  7.9313 0.624562 1 1 2
 0 8 4.06428  7.85629  2.25522 0.625836 1 1 2
 0 9 1.7731  9.15895  5.67621 0.625836 1 1 2
 0 10 -0.51833  5.54473  5.09411 0.624562 1 1 2
 0 11 0.535375  0.237837  11.7111 0.34575 1 1 2
 0 12 2.82646  -2.74188  7.37642 0.34575 1 1 2
 0 13 -1.75615  2.50198  6.96312 0.34575 1 1 2
 0 14 1.75657  7.28136  1.31426 0.34575 1 1 2
 0 15 -0.534515  10.2611  5.64899 0.34575 1 1 2
 0 16 4.04803  5.01722  6.06229 0.34575 1 1 2
 0 17 0.833416  10.2325  6.07245 -0.141526 1 1 2
 0 18 3.12435  7.66305  1.12735 -0.141526 1 1 2
 0 19 3.74997  2.85451  7.19966 -0.143896 1 1 2
 0 20 1.45853  -2.71333  6.95296 -0.141526 1 1 2
 0 21 -0.83247  -0.143847  11.8981 -0.141526 1 1 2
 0 22 3.61457  -3.80034  6.91363 -0.210468 1 1 2
 0 23 1.32339  0.366323  12.8592 -0.210468 1 1 2
 0 24 2.36669  0.659709  12.7385 0.116283 1 1 3
 0 25 4.658  -3.84189  7.2278 0.116283 1 1 3
 0 26 0.0753973  3.18109  6.08482 0.116283 1 1 3
 0 27 -0.0747428  6.85949  0.28695 0.116283 1 1 3
 0 28 -2.36612  11.3611  5.79761 0.116283 1 1 3
 0 29 2.21648  4.33811  6.94059 0.116283 1 1 3
 0 30 -2.48807  7.95089  5.29431 1.42611 1 1 0
 0 31 0.197144  1.03974  8.78655 1.42611 1 1 0
 0 32 2.48863  -0.609807  9.53304 1.42611 1 1 0
 0 33 4.77995  -0.431693  7.7311 1.42611 1 1 0
