x y z charge scale scaleCoul Type
 0 0 11.5756  32.9555  4.48436 0 1 1 5
 1 0 18.3205  32.7122  39.1185 0 1 1 5
 2 0 10.1488  3.32811  25.5501 0 1 1 5
 3 0 17.9605  6.92475  17.617 0 1 1 5
 4 0 34.832  20.7393  27.4185 0 1 1 5
 5 0 26.1728  20.2655  14.1263 0 1 1 5
 6 0 30.7579  7.5023  23.9842 0 1 1 5
 7 0 21.6488  18.1454  39.8397 0 1 1 5
 8 0 15.7684  17.6369  16.9189 0 1 1 5
 9 0 15.3778  9.77355  36.7554 0 1 1 5
 10 0 4.2015  8.32656  1.05833 0 1 1 5
 11 0 5.26435  29.3334  15.4651 0 1 1 5
 12 0 6.07493  5.09151  22.4912 0 1 1 5
 13 0 15.8928  10.2321  25.1234 0 1 1 5
 14 0 31.5192  28.4534  37.0647 0 1 1 5
 15 0 6.75151  29.3899  38.7728 0 1 1 5
 16 0 12.647  19.4712  3.26435 0 1 1 5
 17 0 8.69615  31.9968  33.8712 0 1 1 5
 18 0 18.0115  28.7192  26.128 0 1 1 5
 19 0 22.9143  18.0697  4.47568 0 1 1 5
 20 0 32.9105  20.0266  44.1161 0 1 1 5
 21 0 7.78704  21.0944  27.6062 0 1 1 5
 22 0 15.1096  17.8124  10.2151 0 1 1 5
 23 0 31.2349  32.2544  16.3673 0 1 1 5
 24 0 18.1891  20.1657  43.9755 0 1 1 5
 25 0 2.80414  9.32128  13.8205 0 1 1 5
 26 0 25.899  32.4618  21.989 0 1 1 5
 27 0 22.4755  4.22598  3.32309 0 1 1 5
 28 0 4.45023  5.2321  6.74786 0 1 1 5
 29 0 35.7337  7.07402  2.4877 0 1 1 5
 30 0 16.0541  32.5543  42.3643 0 1 1 5
 31 0 24.0487  19.3324  36.0215 0 1 1 5
 32 0 12.5993  32.0286  35.0026 0 1 1 5
 33 0 7.25501  5.97378  19.0489 0 1 1 5
 34 0 32.1006  4.53117  3.7261 0 1 1 5
