# LAMMPS data file written by WriteLammpsdata function in RASPA(written by Zhao Li)
2484 atoms
0 bonds
0 angles
0 dihedrals
0 impropers
0 40.044 xlo xhi
0 39.798 ylo yhi
0 26.766 zlo zhi
0 0 0 xy xz yz

10 atom types
0 bond types
0 angle types
0 dihedral types
0 improper types

Masses

1 0 # H
2 0 # N
3 0 # C
4 0 # Zn
5 0 # O
6 0 # Si
7 0 # CH4_sp3
8 0 # CH3_sp3
9 0 # C_co2
10 0 # O_co2

Pair Coeffs

1 0.153146 2.57 # H
2 0.240165 3.26 # N
3 0.365435 3.43 # C
4 0.431563 2.46 # Zn
5 0.366611 3.3 # O
6 0.152178 2.3 # Si
7 1.02374 3.73 # CH4_sp3
8 0.677884 3.75 # CH3_sp3
9 0.207052 2.745 # C_co2
10 0.592602 3.017 # O_co2

Atoms

1 1 6 2.05 8.45689 1.12429 8.88658 # Si
2 1 6 2.05 18.4679 8.82521 11.1879 # Si
3 1 6 2.05 11.5651 11.0738 4.49642 # Si
4 1 6 2.05 1.55411 18.7747 2.19508 # Si
5 1 6 2.05 11.5651 18.7747 4.49642 # Si
6 1 6 2.05 1.55411 11.0738 2.19508 # Si
7 1 6 2.05 8.45689 8.82521 8.88658 # Si
8 1 6 2.05 18.4679 1.12429 11.1879 # Si
9 1 6 2.05 6.14996 0.5516 10.8496 # Si
10 1 6 2.05 16.161 9.3979 9.2249 # Si
11 1 6 2.05 13.872 10.5011 2.5334 # Si
12 1 6 2.05 3.86104 19.3474 4.1581 # Si
13 1 6 2.05 13.872 19.3474 2.5334 # Si
14 1 6 2.05 3.86104 10.5011 4.1581 # Si
15 1 6 2.05 6.14996 9.3979 10.8496 # Si
16 1 6 2.05 16.161 0.5516 9.2249 # Si
17 1 6 2.05 5.58834 1.21921 0.41755 # Si
18 1 6 2.05 15.5993 8.73029 6.27395 # Si
19 1 6 2.05 14.4337 11.1687 12.9655 # Si
20 1 6 2.05 4.42266 18.6798 7.10905 # Si
21 1 6 2.05 14.4337 18.6798 12.9655 # Si
22 1 6 2.05 4.42266 11.1687 7.10905 # Si
23 1 6 2.05 5.58834 8.73029 0.41755 # Si
24 1 6 2.05 15.5993 1.21921 6.27395 # Si
25 1 6 2.05 2.44569 1.25324 0.357326 # Si
26 1 6 2.05 12.4567 8.69626 6.33417 # Si
27 1 6 2.05 17.5763 11.2027 13.0257 # Si
28 1 6 2.05 7.56531 18.6458 7.04883 # Si
29 1 6 2.05 17.5763 18.6458 13.0257 # Si
30 1 6 2.05 7.56531 11.2027 7.04883 # Si
31 1 6 2.05 2.44569 8.69626 0.357326 # Si
32 1 6 2.05 12.4567 1.25324 6.33417 # Si
33 1 6 2.05 1.42717 0.541651 10.9003 # Si
34 1 6 2.05 11.4382 9.40785 9.17418 # Si
35 1 6 2.05 18.5948 10.4912 2.48268 # Si
36 1 6 2.05 8.58383 19.3573 4.20882 # Si
37 1 6 2.05 18.5948 19.3573 2.48268 # Si
38 1 6 2.05 8.58383 10.4912 4.20882 # Si
39 1 6 2.05 1.42717 9.40785 10.9003 # Si
40 1 6 2.05 11.4382 0.541651 9.17418 # Si
41 1 6 2.05 3.7323 1.17325 8.99097 # Si
42 1 6 2.05 13.7433 8.77625 11.0835 # Si
43 1 6 2.05 16.2897 11.1227 4.39203 # Si
44 1 6 2.05 6.2787 18.7258 2.29947 # Si
45 1 6 2.05 16.2897 18.7258 4.39203 # Si
46 1 6 2.05 6.2787 11.1227 2.29947 # Si
47 1 6 2.05 3.7323 8.77625 8.99097 # Si
48 1 6 2.05 13.7433 1.17325 11.0835 # Si
49 1 6 2.05 8.4623 16.4664 9.00435 # Si
50 1 6 2.05 18.4733 13.3821 11.0701 # Si
51 1 6 2.05 11.5597 6.51692 4.37865 # Si
52 1 6 2.05 1.5487 3.43258 2.31285 # Si
53 1 6 2.05 11.5597 3.43258 4.37865 # Si
54 1 6 2.05 1.5487 6.51692 2.31285 # Si
55 1 6 2.05 8.4623 13.3821 9.00435 # Si
56 1 6 2.05 18.4733 16.4664 11.0701 # Si
57 1 6 2.05 6.16237 17.3089 10.9007 # Si
58 1 6 2.05 16.1734 12.5396 9.17378 # Si
59 1 6 2.05 13.8596 7.35945 2.48228 # Si
60 1 6 2.05 3.84863 2.59005 4.20922 # Si
61 1 6 2.05 13.8596 2.59005 2.48228 # Si
62 1 6 2.05 3.84863 7.35945 4.20922 # Si
63 1 6 2.05 6.16237 12.5396 10.9007 # Si
64 1 6 2.05 16.1734 17.3089 9.17378 # Si
65 1 6 2.05 5.51686 16.4607 0.416077 # Si
66 1 6 2.05 15.5279 13.3878 6.27542 # Si
67 1 6 2.05 14.5051 6.51115 12.9669 # Si
68 1 6 2.05 4.49414 3.43835 7.10758 # Si
69 1 6 2.05 14.5051 3.43835 12.9669 # Si
70 1 6 2.05 4.49414 6.51115 7.10758 # Si
71 1 6 2.05 5.51686 13.3878 0.416077 # Si
72 1 6 2.05 15.5279 16.4607 6.27542 # Si
73 1 6 2.05 2.41425 16.4545 0.39868 # Si
74 1 6 2.05 12.4253 13.394 6.29282 # Si
75 1 6 2.05 17.6077 6.50498 12.9843 # Si
76 1 6 2.05 7.59675 3.44452 7.09018 # Si
77 1 6 2.05 17.6077 3.44452 12.9843 # Si
78 1 6 2.05 7.59675 6.50498 7.09018 # Si
79 1 6 2.05 2.41425 13.394 0.39868 # Si
80 1 6 2.05 12.4253 16.4545 6.29282 # Si
81 1 6 2.05 1.41035 17.3048 10.9473 # Si
82 1 6 2.05 11.4213 12.5437 9.12721 # Si
83 1 6 2.05 18.6117 7.35527 2.43571 # Si
84 1 6 2.05 8.60065 2.59423 4.25579 # Si
85 1 6 2.05 18.6117 2.59423 2.43571 # Si
86 1 6 2.05 8.60065 7.35527 4.25579 # Si
87 1 6 2.05 1.41035 12.5437 10.9473 # Si
88 1 6 2.05 11.4213 17.3048 9.12721 # Si
89 1 6 2.05 3.74532 16.4511 9.10941 # Si
90 1 6 2.05 13.7563 13.3974 10.9651 # Si
91 1 6 2.05 16.2767 6.5016 4.27359 # Si
92 1 6 2.05 6.26568 3.4479 2.41791 # Si
93 1 6 2.05 16.2767 3.4479 4.27359 # Si
94 1 6 2.05 6.26568 6.5016 2.41791 # Si
95 1 6 2.05 3.74532 13.3974 9.10941 # Si
96 1 6 2.05 13.7563 16.4511 10.9651 # Si
97 1 6 2.05 8.45689 1.12429 22.2696 # Si
98 1 6 2.05 18.4679 8.82521 24.5709 # Si
99 1 6 2.05 11.5651 11.0738 17.8794 # Si
100 1 6 2.05 1.55411 18.7747 15.5781 # Si
101 1 6 2.05 11.5651 18.7747 17.8794 # Si
102 1 6 2.05 1.55411 11.0738 15.5781 # Si
103 1 6 2.05 8.45689 8.82521 22.2696 # Si
104 1 6 2.05 18.4679 1.12429 24.5709 # Si
105 1 6 2.05 6.14996 0.5516 24.2326 # Si
106 1 6 2.05 16.161 9.3979 22.6079 # Si
107 1 6 2.05 13.872 10.5011 15.9164 # Si
108 1 6 2.05 3.86104 19.3474 17.5411 # Si
109 1 6 2.05 13.872 19.3474 15.9164 # Si
110 1 6 2.05 3.86104 10.5011 17.5411 # Si
