# LAMMPS data file written by WriteLammpsdata function in RASPA(written by Zhao Li)
1912 atoms
0 bonds
0 angles
0 dihedrals
0 impropers
0 25.6 xlo xhi
0 25.6 ylo yhi
0 25.6 zlo zhi
1.56755e-15 1.56755e-15 1.56755e-15 xy xz yz

3 atom types
0 bond types
0 angle types
0 dihedral types
0 improper types

Masses

1 15.9994 # Ow
2 1.00079 # Hw
3 0 # Lw

Pair Coeffs

1 0.155002 3.1536 # Ow
2 0 0 # Hw
3 0 0 # Lw

Atoms

74 20 3 -1.04 11.6322 6.01226 22.2098 # TIP4P Lw
75 20 2 0.52 12.2423 6.52326 22.5699 # TIP4P Hw
76 20 2 0.52 10.7856 6.19945 22.315 # TIP4P Hw
77 21 1 0 9.80359 19.5965 5.72151 # TIP4P Ow
78 21 3 -1.04 9.90011 19.6895 5.65411 # TIP4P Lw
79 21 2 0.52 10.22 19.4894 4.86632 # TIP4P Hw
80 21 2 0.52 10.1412 20.4297 6.05015 # TIP4P Hw
81 22 1 0 22.1793 17.4593 6.76012 # TIP4P Ow
82 22 3 -1.04 22.0534 17.5395 6.7752 # TIP4P Lw
83 22 2 0.52 21.3304 17.3003 6.34732 # TIP4P Hw
84 22 2 0.52 22.0448 18.2446 7.2907 # TIP4P Hw
85 23 1 0 11.9421 8.78449 9.48466 # TIP4P Ow
86 23 3 -1.04 12.0456 8.69855 9.41841 # TIP4P Lw
87 23 2 0.52 11.8117 7.94537 9.04292 # TIP4P Hw
88 23 2 0.52 12.8814 8.95227 9.40888 # TIP4P Hw
89 24 1 0 7.7117 7.46492 0.293912 # TIP4P Ow
90 24 3 -1.04 7.56957 7.43689 0.255001 # TIP4P Lw
91 24 2 0.52 7.37389 6.70883 -0.186132 # TIP4P Hw
92 24 2 0.52 6.93924 8.00206 0.469992 # TIP4P Hw
93 25 1 0 10.4842 7.73718 25.184 # TIP4P Ow
94 25 3 -1.04 10.3668 7.82779 25.1616 # TIP4P Lw
95 25 2 0.52 9.61222 7.67393 25.5738 # TIP4P Hw
96 25 2 0.52 10.4389 8.50823 24.6187 # TIP4P Hw
97 26 1 0 12.66 13.5262 7.89911 # TIP4P Ow
98 26 3 -1.04 12.5164 13.4849 7.91254 # TIP4P Lw
99 26 2 0.52 12.2737 12.6751 7.69248 # TIP4P Hw
100 26 2 0.52 11.9248 14.0541 8.2107 # TIP4P Hw
101 27 1 0 18.4829 5.4376 16.91 # TIP4P Ow
102 27 3 -1.04 18.3947 5.32963 16.8546 # TIP4P Lw
103 27 2 0.52 18.4158 5.14453 16.0012 # TIP4P Hw
